datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
5/17/2011 17:00,Summer,0,1, Clear + Few clouds,25.42,30.305,65,27.9993,604
6/16/2012 12:00,Summer,0,0, Clear + Few clouds,27.88,31.82,41,7.0015,603
06-07-12,Summer,0,1, Clear + Few clouds,28.7,31.82,34,19.0012,602
6/13/2011 17:00,Summer,0,1, Clear + Few clouds,28.7,31.82,39,22.0028,601
11-07-12,Winter,0,1, Mist + Cloudy ,10.66,12.12,60,19.0012,601
12-11-12,Winter,0,1, Clear + Few clouds,13.12,15.15,53,15.0013,601
8/16/2011 17:00,Fall,0,1, Clear + Few clouds,31.16,34.09,45,22.0028,600
03-01-12,Spring,0,1, Clear + Few clouds,22.96,26.515,35,19.9995,600
9/14/2011 17:00,Fall,0,1, Clear + Few clouds,31.16,34.85,52,19.0012,599
8/18/2012 14:00,Fall,0,0, Clear + Few clouds,31.16,33.335,37,19.0012,598
05-09-11,Summer,0,1, Clear + Few clouds,25.42,31.06,38,16.9979,598
03-08-12,Spring,0,1, Clear + Few clouds,25.42,31.06,38,43.9989,597
4/16/2012 8:00,Summer,1,0, Mist + Cloudy ,22.96,26.515,83,11.0014,597
09-11-12,Fall,0,1, Clear + Few clouds,20.5,24.24,72,7.0015,596
06-11-12,Summer,0,1, Mist + Cloudy ,31.16,34.09,48,22.0028,596
9/16/2012 16:00,Fall,0,0, Clear + Few clouds,26.24,31.06,44,11.0014,596
07-06-11,Fall,0,1, Clear + Few clouds,31.98,37.12,59,15.0013,596
05-11-12,Summer,0,1, Clear + Few clouds,26.24,30.305,23,19.0012,596
8/18/2012 15:00,Fall,0,0, Clear + Few clouds,31.16,33.335,37,15.0013,596
11-12-12,Winter,1,0, Clear + Few clouds,22.96,26.515,64,19.0012,596
09-11-12,Fall,0,1, Clear + Few clouds,25.42,31.06,41,12.998,596
7/16/2012 19:00,Fall,0,1, Clear + Few clouds,32.8,39.395,63,8.9981,595
7/14/2011 17:00,Fall,0,1, Clear + Few clouds,30.34,32.575,37,8.9981,595
04-11-12,Summer,0,1, Clear + Few clouds,12.3,14.395,49,15.0013,595
03-01-12,Spring,0,1, Clear + Few clouds,17.22,21.21,94,8.9981,594
05-12-11,Summer,0,1, Mist + Cloudy ,26.24,31.06,57,12.998,594
6/16/2012 17:00,Summer,0,0, Mist + Cloudy ,29.52,32.575,37,16.9979,593
06-09-12,Summer,0,0, Clear + Few clouds,33.62,34.85,23,12.998,593
10-03-12,Winter,0,1, Clear + Few clouds,28.7,32.575,65,0,593
10-05-11,Winter,0,1, Clear + Few clouds,24.6,31.06,53,11.0014,593
3/13/2012 8:00,Spring,0,1, Clear + Few clouds,18.86,22.725,82,19.0012,593
10/15/2012 18:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,77,8.9981,592
12/17/2012 8:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,87,7.0015,592
11-08-12,Winter,0,1, Clear + Few clouds,16.4,20.455,20,19.9995,592
7/14/2012 13:00,Fall,0,0, Mist + Cloudy ,31.16,35.605,62,6.0032,591
03-08-12,Spring,0,1, Mist + Cloudy ,25.42,31.06,38,36.9974,590
5/16/2012 19:00,Summer,0,1, Clear + Few clouds,28.7,32.575,54,19.0012,590
05-12-12,Summer,0,0, Clear + Few clouds,27.88,31.06,24,12.998,590
04-02-12,Summer,0,1, Clear + Few clouds,14.76,16.665,57,22.0028,589
11-06-12,Winter,0,1, Clear + Few clouds,9.02,11.365,69,11.0014,588
7/15/2011 17:00,Fall,0,1, Clear + Few clouds,30.34,33.335,42,16.9979,587
06-02-12,Summer,0,0, Clear + Few clouds,26.24,31.06,36,0,586
6/13/2011 18:00,Summer,0,1, Clear + Few clouds,28.7,31.82,37,23.9994,586
5/19/2012 11:00,Summer,0,0, Clear + Few clouds,25.42,31.06,38,6.0032,586
9/14/2011 18:00,Fall,0,1, Clear + Few clouds,29.52,34.09,62,11.0014,586
09-09-12,Fall,0,0, Clear + Few clouds,27.06,31.06,47,16.9979,585
07-06-12,Fall,0,1, Clear + Few clouds,32.8,35.605,41,11.0014,585
10-04-11,Winter,0,1, Clear + Few clouds,22.96,26.515,60,26.0027,585
08-09-11,Fall,0,1, Clear + Few clouds,32.8,37.88,55,12.998,585
11-11-12,Winter,0,0, Clear + Few clouds,20.5,24.24,48,6.0032,585
06-09-12,Summer,0,0, Clear + Few clouds,33.62,34.85,24,19.0012,585
3/17/2012 11:00,Spring,0,0, Mist + Cloudy ,21.32,25,77,8.9981,585
07-04-12,Fall,1,0, Clear + Few clouds,34.44,40.15,53,8.9981,584
08-10-11,Fall,0,1, Clear + Few clouds,34.44,35.605,26,19.9995,584
12-10-12,Winter,0,1, Mist + Cloudy ,17.22,21.21,100,16.9979,584
6/16/2012 15:00,Summer,0,0, Clear + Few clouds,30.34,32.575,35,16.9979,583
11/14/2012 17:00,Winter,0,1, Clear + Few clouds,13.12,15.91,49,12.998,583
08-11-11,Fall,0,1, Clear + Few clouds,32.8,34.85,29,16.9979,582
6/17/2012 14:00,Summer,0,0, Clear + Few clouds,26.24,31.06,53,0,582
4/14/2012 16:00,Summer,0,0, Mist + Cloudy ,26.24,31.06,27,23.9994,582
10/14/2012 16:00,Winter,0,0, Clear + Few clouds,26.24,31.06,41,19.9995,581
07-02-12,Fall,0,1, Clear + Few clouds,31.98,34.85,43,8.9981,581
11/19/2012 18:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,58,16.9979,580
6/17/2012 16:00,Summer,0,0, Clear + Few clouds,27.06,31.06,54,19.9995,580
3/19/2012 8:00,Spring,0,1, Clear + Few clouds,18.86,22.725,88,7.0015,579
9/13/2011 17:00,Fall,0,1, Clear + Few clouds,30.34,33.335,51,15.0013,579
04-11-12,Summer,0,1, Clear + Few clouds,17.22,21.21,35,26.0027,579
06-06-11,Summer,0,1, Clear + Few clouds,31.98,34.09,33,19.0012,579
9/14/2012 19:00,Fall,0,1, Clear + Few clouds,27.88,31.82,57,11.0014,579
09-08-12,Fall,0,0, Clear + Few clouds,31.16,35.605,62,30.0026,578
04-07-12,Summer,0,0, Clear + Few clouds,20.5,24.24,22,19.9995,578
06-03-12,Summer,0,0, Clear + Few clouds,28.7,31.82,34,16.9979,578
7/14/2011 18:00,Fall,0,1, Clear + Few clouds,29.52,32.575,42,12.998,578
08-12-12,Fall,0,0, Clear + Few clouds,31.16,34.09,40,8.9981,577
05-12-12,Summer,0,0, Mist + Cloudy ,27.06,31.06,36,12.998,576
07-06-12,Fall,0,1, Clear + Few clouds,37.72,40.91,29,0,576
4/18/2012 8:00,Summer,0,1," Light Snow, Light Rain",20.5,24.24,39,12.998,576
05-05-12,Summer,0,0, Clear + Few clouds,28.7,32.575,58,6.0032,575
6/16/2012 14:00,Summer,0,0, Clear + Few clouds,29.52,32.575,37,15.0013,573
04-01-12,Summer,0,0, Clear + Few clouds,20.5,24.24,55,16.9979,573
10/13/2012 12:00,Winter,0,0, Clear + Few clouds,18.04,21.97,35,0,573
12/18/2012 17:00,Winter,0,1, Clear + Few clouds,16.4,20.455,47,30.0026,572
06-02-11,Summer,0,1, Clear + Few clouds,31.16,32.575,20,35.0008,572
05-06-12,Summer,0,0, Mist + Cloudy ,25.42,30.305,61,7.0015,571
9/16/2012 17:00,Fall,0,0, Clear + Few clouds,27.06,31.06,41,0,570
8/16/2011 18:00,Fall,0,1, Clear + Few clouds,31.16,34.09,45,15.0013,570
12/19/2012 18:00,Winter,0,1, Clear + Few clouds,15.58,19.695,50,23.9994,569
06-05-12,Summer,0,1, Clear + Few clouds,19.68,23.485,77,19.9995,569
08-11-12,Fall,0,0, Clear + Few clouds,32.8,37.12,49,23.9994,569
6/14/2011 17:00,Summer,0,1," Light Snow, Light Rain",26.24,31.06,50,19.0012,569
06-09-12,Summer,0,0, Clear + Few clouds,31.16,33.335,35,0,569
12-07-12,Winter,0,1, Mist + Cloudy ,15.58,19.695,66,0,568
07-02-12,Fall,0,1, Clear + Few clouds,31.16,34.85,52,12.998,568
10/14/2012 15:00,Winter,0,0, Clear + Few clouds,27.06,31.06,39,27.9993,568
10-06-11,Winter,0,1, Clear + Few clouds,22.96,26.515,52,8.9981,568
9/19/2011 17:00,Fall,0,1, Mist + Cloudy ,23.78,27.275,64,8.9981,568
5/18/2012 16:00,Summer,0,1, Clear + Few clouds,27.06,31.06,34,16.9979,568
11-10-12,Winter,0,0, Clear + Few clouds,21.32,25,45,0,567
11/14/2012 18:00,Winter,0,1, Clear + Few clouds,13.12,15.91,53,11.0014,567
04-07-12,Summer,0,0, Clear + Few clouds,22.14,25.76,19,27.9993,567
03-07-12,Spring,0,1, Clear + Few clouds,11.48,12.88,61,19.9995,566
10-10-12,Winter,0,1, Clear + Few clouds,24.6,31.06,40,15.0013,566
9/16/2011 17:00,Fall,0,1, Mist + Cloudy ,21.32,25,48,8.9981,566
6/16/2012 11:00,Summer,0,0, Clear + Few clouds,27.06,31.06,39,11.0014,566
03-09-12,Spring,0,1, Clear + Few clouds,18.86,22.725,24,26.0027,566
10-10-12,Winter,0,1, Mist + Cloudy ,22.96,26.515,46,39.0007,566
7/14/2012 16:00,Fall,0,0, Mist + Cloudy ,29.52,34.85,79,23.9994,566
09-03-12,Fall,1,0, Mist + Cloudy ,31.16,36.365,66,16.9979,566
10/19/2012 16:00,Winter,0,1," Light Snow, Light Rain",25.42,30.305,69,23.9994,565
5/18/2011 17:00,Summer,0,1, Clear + Few clouds,24.6,29.545,69,8.9981,565
05-06-12,Summer,0,0, Mist + Cloudy ,24.6,30.305,64,0,565
12-06-12,Winter,0,1, Clear + Few clouds,11.48,13.635,45,11.0014,565
12-10-12,Winter,0,1, Mist + Cloudy ,18.86,22.725,88,19.0012,564
7/15/2011 8:00,Fall,0,1, Clear + Few clouds,26.24,30.305,65,16.9979,564
5/13/2012 16:00,Summer,0,0, Clear + Few clouds,29.52,32.575,42,16.9979,564
06-03-11,Summer,0,1, Clear + Few clouds,28.7,31.82,24,19.9995,564
03-12-12,Spring,0,1, Clear + Few clouds,13.94,16.665,61,8.9981,564
4/14/2012 11:00,Summer,0,0, Clear + Few clouds,21.32,25,45,12.998,564
11/15/2012 17:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,57,15.0013,563
07-06-11,Fall,0,1, Clear + Few clouds,31.16,35.605,62,12.998,563
10-07-11,Winter,0,1, Clear + Few clouds,24.6,31.06,56,16.9979,563
4/13/2012 8:00,Summer,0,1, Clear + Few clouds,15.58,19.695,46,11.0014,563
09-01-12,Fall,0,0, Mist + Cloudy ,35.26,39.395,44,19.0012,563
9/14/2012 16:00,Fall,0,1, Mist + Cloudy ,29.52,33.335,51,0,563
3/16/2012 8:00,Spring,0,1, Mist + Cloudy ,16.4,20.455,87,15.0013,562
12/19/2012 17:00,Winter,0,1, Clear + Few clouds,16.4,20.455,50,26.0027,562
07-07-11,Fall,0,1, Clear + Few clouds,34.44,37.88,44,19.9995,562
08-11-12,Fall,0,0, Clear + Few clouds,32.8,36.365,46,19.0012,562
10/14/2012 12:00,Winter,0,0, Clear + Few clouds,25.42,31.06,46,22.0028,562
12-12-12,Winter,0,1, Mist + Cloudy ,13.12,15.15,53,15.0013,561
04-01-12,Summer,0,0, Mist + Cloudy ,19.68,23.485,55,15.0013,561
3/17/2012 18:00,Spring,0,0, Clear + Few clouds,25.42,31.06,57,19.9995,560
07-06-12,Fall,0,1, Clear + Few clouds,36.9,40.15,33,16.9979,560
4/14/2012 17:00,Summer,0,0, Mist + Cloudy ,25.42,31.06,33,16.9979,560
09-09-12,Fall,0,0, Clear + Few clouds,27.06,31.06,36,16.9979,560
7/14/2012 15:00,Fall,0,0, Clear + Few clouds,32.8,37.88,55,11.0014,560
11/13/2012 18:00,Winter,0,1, Clear + Few clouds,13.94,15.91,49,19.0012,559
08-10-11,Fall,0,1, Clear + Few clouds,33.62,35.605,28,19.9995,559
05-12-12,Summer,0,0, Clear + Few clouds,26.24,31.06,36,11.0014,559
7/18/2011 18:00,Fall,0,1, Clear + Few clouds,33.62,38.635,49,23.9994,558
6/15/2012 16:00,Summer,0,1, Clear + Few clouds,29.52,32.575,37,12.998,558
04-03-12,Summer,0,1, Clear + Few clouds,22.96,26.515,26,7.0015,558
05-06-12,Summer,0,0, Mist + Cloudy ,24.6,30.305,64,6.0032,558
9/16/2012 15:00,Fall,0,0, Clear + Few clouds,26.24,31.06,41,11.0014,557
05-01-12,Summer,0,1, Mist + Cloudy ,21.32,25,94,19.0012,557
08-02-11,Fall,0,1, Mist + Cloudy ,36.9,39.395,27,8.9981,556
08-02-11,Fall,0,1, Mist + Cloudy ,35.26,37.88,34,12.998,556
8/17/2011 18:00,Fall,0,1, Clear + Few clouds,31.16,34.85,55,16.9979,556
11/17/2012 14:00,Winter,0,0, Clear + Few clouds,17.22,21.21,38,12.998,555
08-04-11,Fall,0,1, Clear + Few clouds,31.16,35.605,62,22.0028,555
06-09-12,Summer,0,0, Clear + Few clouds,34.44,35.605,20,19.9995,555
8/13/2012 19:00,Fall,0,1, Clear + Few clouds,30.34,34.09,58,11.0014,555
04-01-12,Summer,0,0, Clear + Few clouds,21.32,25,55,19.0012,555
06-08-12,Summer,0,1, Clear + Few clouds,30.34,32.575,30,15.0013,555
3/18/2012 15:00,Spring,0,0, Clear + Few clouds,22.14,25.76,68,6.0032,554
05-10-12,Summer,0,1, Clear + Few clouds,22.14,25.76,37,23.9994,553
11-02-11,Winter,0,1, Clear + Few clouds,18.04,21.97,62,12.998,553
05-06-11,Summer,0,1, Clear + Few clouds,23.78,27.275,40,23.9994,553
8/17/2011 17:00,Fall,0,1, Clear + Few clouds,32.8,37.12,49,15.0013,552
6/17/2011 17:00,Summer,0,1," Light Snow, Light Rain",31.16,34.09,40,12.998,552
09-04-12,Fall,0,1, Clear + Few clouds,31.16,36.365,70,15.0013,552
11-12-12,Winter,1,0, Clear + Few clouds,21.32,25,72,8.9981,551
06-07-11,Summer,0,1, Clear + Few clouds,31.98,34.85,46,19.0012,551
07-04-12,Fall,1,0, Clear + Few clouds,35.26,40.15,47,15.0013,551
07-05-12,Fall,0,1, Clear + Few clouds,32.8,37.12,49,8.9981,550
05-05-12,Summer,0,0, Clear + Few clouds,29.52,33.335,58,7.0015,550
05-10-11,Summer,0,1, Clear + Few clouds,26.24,31.06,29,8.9981,550
12/13/2012 17:00,Winter,0,1, Clear + Few clouds,13.12,16.665,42,7.0015,550
03-02-12,Spring,0,1, Clear + Few clouds,11.48,15.15,75,6.0032,549
11/17/2012 15:00,Winter,0,0, Clear + Few clouds,17.22,21.21,35,19.9995,549
07-04-12,Fall,1,0, Clear + Few clouds,36.9,40.91,37,11.0014,547
12-08-12,Winter,0,0, Mist + Cloudy ,16.4,20.455,87,11.0014,547
06-06-12,Summer,0,1, Clear + Few clouds,20.5,24.24,72,0,547
05-12-12,Summer,0,0, Mist + Cloudy ,27.06,31.06,31,12.998,546
08-11-12,Fall,0,0, Clear + Few clouds,31.16,35.605,58,15.0013,546
12-11-12,Winter,0,1, Clear + Few clouds,13.12,15.15,53,15.0013,546
05-07-12,Summer,0,1, Clear + Few clouds,23.78,27.275,56,22.0028,546
9/19/2012 7:00,Fall,0,1, Clear + Few clouds,21.32,25,63,15.0013,545
09-02-12,Fall,0,0," Light Snow, Light Rain",30.34,34.85,70,0,545
07-05-11,Fall,0,1, Clear + Few clouds,33.62,37.88,46,7.0015,545
3/18/2012 13:00,Spring,0,0, Mist + Cloudy ,18.86,22.725,82,11.0014,544
05-03-11,Summer,0,1, Clear + Few clouds,28.7,32.575,48,27.9993,544
05-06-12,Summer,0,0, Mist + Cloudy ,25.42,30.305,61,0,544
03-07-12,Spring,0,1, Clear + Few clouds,22.96,26.515,40,31.0009,544
08-12-12,Fall,0,0, Clear + Few clouds,31.98,34.85,40,0,543
08-01-11,Fall,0,1, Clear + Few clouds,31.98,34.85,43,12.998,543
09-03-12,Fall,1,0, Mist + Cloudy ,31.16,35.605,62,19.9995,543
6/16/2012 16:00,Summer,0,0, Mist + Cloudy ,29.52,32.575,37,7.0015,542
12-08-12,Winter,0,0, Mist + Cloudy ,16.4,20.455,87,19.0012,542
3/18/2012 17:00,Spring,0,0, Clear + Few clouds,22.96,26.515,64,6.0032,541
3/18/2012 16:00,Spring,0,0, Clear + Few clouds,22.14,25.76,73,6.0032,541
12-08-12,Winter,0,0, Clear + Few clouds,17.22,21.21,82,11.0014,541
05-05-12,Summer,0,0," Light Snow, Light Rain",27.06,31.06,74,12.998,541
05-05-12,Summer,0,0, Mist + Cloudy ,27.88,31.82,65,26.0027,540
12-12-12,Winter,0,1, Mist + Cloudy ,13.12,15.15,49,15.0013,540
9/19/2011 18:00,Fall,0,1, Mist + Cloudy ,22.96,26.515,68,8.9981,540
10/14/2012 17:00,Winter,0,0, Clear + Few clouds,26.24,31.06,44,12.998,539
10-11-11,Winter,0,1, Mist + Cloudy ,24.6,28.79,78,15.0013,539
9/13/2011 18:00,Fall,0,1, Clear + Few clouds,28.7,32.575,61,11.0014,539
02-01-12,Spring,0,1, Clear + Few clouds,23.78,27.275,43,12.998,539
06-07-11,Summer,0,1, Clear + Few clouds,32.8,36.365,43,16.9979,539
10-06-12,Winter,0,0, Clear + Few clouds,25.42,30.305,69,19.0012,539
10-06-11,Winter,0,1, Clear + Few clouds,22.14,25.76,64,6.0032,538
06-06-12,Summer,0,1, Clear + Few clouds,22.96,26.515,73,19.9995,538
6/14/2011 18:00,Summer,0,1, Clear + Few clouds,25.42,31.06,51,22.0028,538
4/17/2012 19:00,Summer,0,1, Clear + Few clouds,24.6,30.305,26,16.9979,537
09-11-12,Fall,0,1, Clear + Few clouds,28.7,31.82,28,8.9981,536
04-06-12,Summer,0,1, Clear + Few clouds,20.5,24.24,22,27.9993,536
8/18/2012 11:00,Fall,0,0, Clear + Few clouds,29.52,33.335,51,0,536
10-04-12,Winter,0,1, Clear + Few clouds,27.06,31.06,57,7.0015,534
06-09-12,Summer,0,0, Clear + Few clouds,33.62,34.85,24,12.998,534
05-05-11,Summer,0,1, Clear + Few clouds,22.96,26.515,26,26.0027,533
08-09-11,Fall,0,1, Clear + Few clouds,32.8,37.88,55,11.0014,532
09-01-11,Fall,0,1, Clear + Few clouds,29.52,33.335,54,15.0013,531
10/16/2012 19:00,Winter,0,1, Clear + Few clouds,19.68,23.485,48,0,531
06-09-12,Summer,0,0, Clear + Few clouds,32.8,34.85,29,16.9979,531
5/13/2012 12:00,Summer,0,0, Clear + Few clouds,26.24,31.06,57,15.0013,531
8/15/2011 17:00,Fall,0,1, Clear + Few clouds,30.34,33.335,51,19.0012,530
7/19/2011 18:00,Fall,0,1, Clear + Few clouds,32.8,40.15,66,8.9981,530
08-08-11,Fall,0,1, Clear + Few clouds,34.44,37.88,41,8.9981,529
10/13/2012 17:00,Winter,0,0, Clear + Few clouds,18.86,22.725,38,11.0014,528
11-07-11,Winter,0,1, Clear + Few clouds,20.5,24.24,45,11.0014,528
07-03-12,Fall,0,1, Mist + Cloudy ,36.9,38.635,24,12.998,527
08-04-12,Fall,0,0, Clear + Few clouds,36.08,40.91,42,19.9995,527
08-08-11,Fall,0,1, Clear + Few clouds,35.26,38.635,39,11.0014,527
05-12-11,Summer,0,1, Clear + Few clouds,25.42,30.305,69,15.0013,527
10/13/2012 11:00,Winter,0,0, Clear + Few clouds,17.22,21.21,35,8.9981,527
8/19/2011 17:00,Fall,0,1, Clear + Few clouds,31.16,35.605,58,35.0008,527
08-05-12,Fall,0,0, Clear + Few clouds,36.9,42.425,42,31.0009,526
10/16/2012 7:00,Winter,0,1, Clear + Few clouds,17.22,21.21,67,6.0032,525
05-11-12,Summer,0,1, Clear + Few clouds,25.42,30.305,25,22.0028,525
12/18/2012 18:00,Winter,0,1, Clear + Few clouds,15.58,19.695,46,22.0028,525
03-01-12,Spring,0,1, Clear + Few clouds,22.14,25.76,34,23.9994,525
11/17/2012 13:00,Winter,0,0, Clear + Few clouds,17.22,21.21,38,16.9979,525
05-05-12,Summer,0,0, Clear + Few clouds,30.34,34.09,55,8.9981,524
08-04-11,Fall,0,1, Clear + Few clouds,28.7,33.335,74,19.9995,523
2/14/2012 17:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,23.9994,523
4/16/2012 19:00,Summer,1,0, Clear + Few clouds,31.16,33.335,35,26.0027,522
05-03-12,Summer,0,1, Clear + Few clouds,28.7,32.575,61,12.998,522
11-02-12,Winter,0,1, Mist + Cloudy ,15.58,19.695,43,22.0028,522
05-12-12,Summer,0,0, Clear + Few clouds,25.42,31.06,41,6.0032,522
3/18/2012 14:00,Spring,0,0, Mist + Cloudy ,20.5,24.24,77,6.0032,521
06-10-12,Summer,0,0, Clear + Few clouds,33.62,37.12,41,19.0012,521
12-02-12,Winter,0,0, Mist + Cloudy ,13.94,16.665,81,11.0014,520
2/17/2012 8:00,Spring,0,1, Mist + Cloudy ,10.66,15.15,100,0,520
07-10-12,Fall,0,1, Mist + Cloudy ,28.7,33.335,74,7.0015,520
05-05-11,Summer,0,1, Clear + Few clouds,22.96,26.515,26,19.0012,520
11/14/2011 17:00,Winter,0,1, Clear + Few clouds,25.42,31.06,46,16.9979,519
02-07-12,Spring,0,1, Clear + Few clouds,17.22,21.21,38,12.998,518
10/17/2011 18:00,Winter,0,1, Clear + Few clouds,22.96,26.515,60,0,518
06-04-12,Summer,0,1, Clear + Few clouds,22.96,26.515,60,15.0013,517
11-07-12,Winter,0,1, Mist + Cloudy ,13.12,14.395,53,26.0027,517
06-10-11,Summer,0,1, Clear + Few clouds,33.62,38.635,52,15.0013,517
10/17/2012 19:00,Winter,0,1, Clear + Few clouds,20.5,24.24,72,12.998,516
10-01-12,Winter,0,1, Mist + Cloudy ,22.14,25.76,68,7.0015,516
7/18/2012 19:00,Fall,0,1, Mist + Cloudy ,31.16,35.605,62,7.0015,516
08-12-11,Fall,0,1, Clear + Few clouds,33.62,35.605,26,0,516
10-03-12,Winter,0,1, Mist + Cloudy ,24.6,25.76,94,12.998,515
2/15/2012 8:00,Spring,0,1, Clear + Few clouds,13.12,14.395,61,23.9994,515
5/18/2012 7:00,Summer,0,1, Clear + Few clouds,18.86,22.725,82,7.0015,515
10-09-12,Winter,0,1, Mist + Cloudy ,20.5,24.24,72,11.0014,514
8/16/2012 20:00,Fall,0,1, Clear + Few clouds,31.16,34.09,40,6.0032,514
08-01-11,Fall,0,1, Clear + Few clouds,31.16,34.09,45,19.9995,514
07-11-11,Fall,0,1, Clear + Few clouds,35.26,42.425,56,27.9993,514
09-01-12,Fall,0,0, Mist + Cloudy ,35.26,39.395,44,11.0014,514
6/19/2012 19:00,Summer,0,1, Clear + Few clouds,32.8,38.635,59,15.0013,514
06-05-12,Summer,0,1, Clear + Few clouds,23.78,27.275,46,16.9979,513
08-01-12,Fall,0,1, Clear + Few clouds,30.34,34.85,66,11.0014,513
7/19/2011 17:00,Fall,0,1, Clear + Few clouds,32.8,40.15,66,0,513
10/18/2012 19:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,68,19.9995,513
6/17/2012 18:00,Summer,0,0, Clear + Few clouds,26.24,31.06,53,12.998,513
2/14/2012 8:00,Spring,0,1, Mist + Cloudy ,9.84,14.395,70,0,513
07-12-12,Fall,0,1, Clear + Few clouds,26.24,30.305,73,8.9981,512
06-02-12,Summer,0,0, Clear + Few clouds,26.24,31.06,36,0,512
01-07-12,Spring,0,0, Clear + Few clouds,20.5,24.24,42,19.0012,512
5/15/2012 19:00,Summer,0,1, Clear + Few clouds,27.06,31.06,69,11.0014,512
09-08-12,Fall,0,0," Light Snow, Light Rain",22.96,26.515,88,16.9979,512
08-11-12,Fall,0,0," Light Snow, Light Rain",30.34,34.85,66,23.9994,512
05-06-12,Summer,0,0, Mist + Cloudy ,25.42,30.305,65,8.9981,511
07-12-11,Fall,0,1, Clear + Few clouds,35.26,40.15,47,19.9995,511
04-01-12,Summer,0,0, Clear + Few clouds,21.32,25,52,16.9979,511
06-03-12,Summer,0,0, Clear + Few clouds,26.24,31.06,41,16.9979,511
03-11-12,Spring,0,0, Clear + Few clouds,20.5,24.24,31,23.9994,509
12-01-12,Winter,0,0, Mist + Cloudy ,13.94,18.18,76,0,509
02-07-12,Spring,0,1, Clear + Few clouds,18.04,21.97,35,12.998,509
06-10-12,Summer,0,0, Clear + Few clouds,34.44,37.12,36,19.0012,508
10/18/2012 7:00,Winter,0,1, Clear + Few clouds,18.04,21.97,88,16.9979,508
02-08-12,Spring,0,1, Mist + Cloudy ,9.84,11.365,70,15.0013,508
04-06-12,Summer,0,1, Clear + Few clouds,12.3,13.635,49,22.0028,508
12/17/2012 18:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,94,6.0032,507
10-10-12,Winter,0,1, Clear + Few clouds,18.86,22.725,82,7.0015,507
11-08-12,Winter,0,1, Clear + Few clouds,16.4,20.455,24,27.9993,507
06-08-11,Summer,0,1, Clear + Few clouds,37.72,42.425,35,15.0013,506
11-01-11,Winter,0,1, Clear + Few clouds,18.04,21.97,54,11.0014,506
6/13/2012 7:00,Summer,0,1, Clear + Few clouds,24.6,28.03,83,19.9995,505
09-09-11,Fall,0,1, Clear + Few clouds,28.7,33.335,79,16.9979,505
4/18/2012 18:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,77,0,505
7/19/2012 20:00,Fall,0,1, Clear + Few clouds,33.62,38.635,49,11.0014,505
11/16/2012 18:00,Winter,0,1, Clear + Few clouds,13.94,16.665,53,11.0014,505
08-12-12,Fall,0,0, Clear + Few clouds,30.34,33.335,42,12.998,505
05-02-12,Summer,0,1, Clear + Few clouds,22.14,25.76,77,16.9979,504
11-11-12,Winter,0,0, Clear + Few clouds,18.86,22.725,59,8.9981,504
09-01-12,Fall,0,0, Mist + Cloudy ,33.62,38.635,52,6.0032,504
07-05-12,Fall,0,1, Mist + Cloudy ,36.08,40.15,39,16.9979,503
09-02-12,Fall,0,0, Clear + Few clouds,31.16,36.365,66,6.0032,503
04-08-12,Summer,0,0, Clear + Few clouds,24.6,29.545,18,30.0026,503
05-11-12,Summer,0,1, Clear + Few clouds,26.24,30.305,23,16.9979,503
3/18/2012 12:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,88,8.9981,503
07-04-12,Fall,1,0, Clear + Few clouds,33.62,39.395,56,15.0013,502
12-04-12,Winter,0,1, Clear + Few clouds,17.22,21.21,88,8.9981,502
08-07-12,Fall,0,1, Mist + Cloudy ,28.7,33.335,74,8.9981,502
03-11-12,Spring,0,0, Clear + Few clouds,18.86,22.725,31,19.0012,501
11-10-12,Winter,0,0, Clear + Few clouds,20.5,24.24,45,12.998,501
03-06-12,Spring,0,1, Clear + Few clouds,6.56,9.09,59,7.0015,501
09-03-12,Fall,1,0, Clear + Few clouds,30.34,34.85,70,15.0013,500
10-09-11,Winter,0,0, Clear + Few clouds,27.88,31.82,47,11.0014,500
06-10-12,Summer,0,0, Clear + Few clouds,34.44,36.365,30,8.9981,500
10-05-12,Winter,0,1, Clear + Few clouds,25.42,29.545,73,11.0014,500
09-05-12,Fall,0,1, Mist + Cloudy ,28.7,33.335,79,16.9979,500
08-08-12,Fall,0,1, Clear + Few clouds,30.34,34.85,66,12.998,500
5/13/2012 15:00,Summer,0,0, Clear + Few clouds,29.52,32.575,45,23.9994,499
06-10-12,Summer,0,0, Clear + Few clouds,31.16,34.09,45,6.0032,499
10/18/2011 8:00,Winter,0,1, Clear + Few clouds,20.5,24.24,77,6.0032,499
08-11-12,Fall,0,0, Clear + Few clouds,30.34,34.85,66,11.0014,499
01-11-12,Spring,0,1, Clear + Few clouds,8.2,11.365,82,7.0015,499
11-08-11,Winter,0,1, Clear + Few clouds,21.32,25,43,11.0014,499
